resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,workout_type,activity_id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,average_cadence,average_temp,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,pr_count,total_photo_count,has_kudoed,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,average_watts,kilojoules,device_watts,start_time,activity_date,activity_name,activity_description,relative_effort,activity_gear,filename,athlete_weight,bike_weight,elapsed_time.1,distance.1,elevation_loss,elevation_low,elevation_high,max_grade,average_grade,average_positive_grade,average_negative_grade,max_cadence,max_heart_rate,average_heart_rate,max_watts,calories,max_temperature,average_temperature,relative_effort.1,total_work,number_of_runs,uphill_time,downhill_time,other_time,perceived_exertion,"<span_class=""translation_missing""_title=""translation_missing:_en-us.lib.export.portability_exporter.activities.horton_values.type"">type</span>","<span_class=""translation_missing""_title=""translation_missing:_en-us.lib.export.portability_exporter.activities.horton_values.start_time"">start_time</span>",weighted_average_power,power_count,prefer_perceived_exertion,perceived_relative_effort,commute.1,total_weight_lifted,from_upload,grade_adjusted_distance,weather_observation_time,weather_condition,weather_temperature,apparent_temperature,dewpoint,humidity,weather_pressure,wind_speed,wind_gust,wind_bearing,precipitation_intensity,sunrise_time,sunset_time,moon_phase,bike,gear,precipitation_probability,precipitation_type,cloud_cover,weather_visibility,uv_index,weather_ozone,"<span_class=""translation_missing""_title=""translation_missing:_en-us.lib.export.portability_exporter.activities.horton_values.jump_count"">jump_count</span>","<span_class=""translation_missing""_title=""translation_missing:_en-us.lib.export.portability_exporter.activities.horton_values.total_grit"">total_grit</span>","<span_class=""translation_missing""_title=""translation_missing:_en-us.lib.export.portability_exporter.activities.horton_values.avg_flow"">avg_flow</span>","<span_class=""translation_missing""_title=""translation_missing:_en-us.lib.export.portability_exporter.activities.horton_values.flagged"">flagged</span>"
,,1.01,429.0,503,2.0,Run,,2415497340,,,,,,,,,,,,,,,,,,,,False,,,,,,,,3.776,4.8,89.5,,,,,,,,,,,,,,,,,,,,,2019-06-01,Something short to try out new gear @glasses @watch,,14.0,,activities/2567847438.fit.gz,61.23500061035156,,,1621.0,18.0,51.79999923706055,72.0,2.700000047683716,-1.2338062524795532,,,94.0,174.0,160.0,,79.0,,36.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.0,3242.0,4183,43.0,Run,,2418756785,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2.98,4.1,86.0,,,,,,,,,,,,,,,,,,,,,2019-06-02,Route: brought to you by Garmin auto route    Pace: brought to you by Florida heat,,89.0,,activities/2571243280.fit.gz,61.23500061035156,,,9667.599609375,46.0,47.0,74.4000015258789,9.600000381469728,0.0041375313885509,,,90.0,176.0,155.0,,563.0,,35.0,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1.0,430.0,480,3.0,Run,,2426717292,,,,,,,,,,,,,,,,,,,,False,,,,,,,,3.744,4.8,87.7,,,,,,,,,,,,,,,,,,,,,2019-06-05,Wasn’t supposed to run today...but it’s national running day ,,4.0,,activities/2579456761.fit.gz,61.23500061035156,,,1618.0999755859375,8.0,67.19999694824219,73.80000305175781,5.099999904632568,-0.160682275891304,,,93.0,168.0,138.0,,65.0,,32.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4.0,1998.0,3148,30.0,Run,,2431695118,,,,,,,,,,,,,,,,,,,,False,,,,,,,,3.223,4.2,86.6,,,,,,,,,,,,,,,,,,,,,2019-06-07,Muggy muggy muggy,,48.0,,activities/2584592181.fit.gz,61.23500061035156,,,6448.0,34.0,50.59999847412109,75.5999984741211,32.29999923706055,-0.0248138960450887,,,93.0,172.0,153.0,,336.0,,31.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.11,1506.0,1994,7.0,Run,,2437720489,,,,,,,,,,,,,,,,,,,,False,,,,,,,,3.32,4.4,86.1,,,,,,,,,,,,,,,,,,,,,2019-06-09,Covered in bugs 5k,,46.0,,activities/2590860745.fit.gz,61.23500061035156,,,5000.60009765625,24.0,45.0,72.5999984741211,2.700000047683716,-0.4479462504386902,,,89.0,188.0,158.0,,270.0,,30.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.0,4154.0,4260,35.0,Run,,2445414546,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2.325,3.4,78.1,,,,,,,,,,,,,,,,,,,,,2019-06-12,Sub aerobic ,"Thank you sun for making an appearance
 🌈<— adding this makes your path all colorful FYI",133.0,,activities/2598800366.fit.gz,61.23500061035156,,,9664.2001953125,37.0,44.400001525878906,73.4000015258789,7.900000095367432,-0.0475983545184135,,,115.0,176.0,159.0,,702.0,,33.0,133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.1,1380.0,2118,5.0,Run,,2450146773,,,,,,,,,,,,,,,,,,,,False,,,,,,,,3.616,5.0,87.8,,,,,,,,,,,,,,,,,,,,,2019-06-14,Running to pub pub,,25.0,,activities/2603683952.fit.gz,61.23500061035156,,,4998.89990234375,20.0,51.79999923706055,73.4000015258789,7.900000095367432,-0.3680809736251831,,,93.0,176.0,146.0,,219.0,,31.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4.0,1862.0,2570,22.0,Run,,2456096047,,,,,,,,,,,,,,,,,,,,False,,,,,,,,3.459,4.9,87.1,,,,,,,,,,,,,,,,,,,,,2019-06-16,Running between downpours ,,43.0,,activities/2609870326.fit.gz,61.23500061035156,,,6447.60009765625,30.0,49.0,74.5999984741211,8.600000381469727,-0.1240771785378456,,,93.0,181.0,151.0,,316.0,,26.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2.01,864.0,1416,4.0,Run,,2464160303,,,,,,,,,,,,,,,,,,,,False,,,,,,,,3.738,5.5,88.7,,,,,,,,,,,,,,,,,,,,,2019-06-19,Running to get some books before vacay,,17.0,,activities/2618187866.fit.gz,61.23500061035156,,,3229.199951171875,23.0,44.20000076293945,72.19999694824219,12.600000381469728,-0.8237334489822388,,,97.0,176.0,149.0,,148.0,,33.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1.39,1936.0,3431,78.0,Walk,,2472203640,,,,,,,,,,,,,,,,,,,,False,,,,,,,,1.157,2.1,54.8,,,,,,,,,,,,,,,,,,,,,2019-06-22,58° degree stroll with Mr. Rinker,Right after the rain came the 🌈,5.0,,activities/2626525826.fit.gz,61.23500061035156,,3431.0,2246.89990234375,89.0,1561.5999755859375,1649.800048828125,28.299999237060547,-0.373848408460617,,,111.0,148.0,103.0,,141.0,,25.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2.35,3335.0,3721,269.0,Walk,,2474714558,,,,,,,,,,,,,,,,,,,,False,,,,,,,,1.133,4.6,37.0,,,,,,,,,,,,,,,,,,,,,2019-06-23,“There’s nothing there” -Grace,,,,activities/2629146738.fit.gz,61.23500061035156,,3721.0,3780.10009765625,18.0,1231.800048828125,1503.800048828125,45.20000076293945,6.650617599487305,,,,,115.0,,368.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2.55,3242.0,3332,130.0,Walk,,2475398035,,,,,,,,,,,,,,,,,,,,False,,,,,,,,1.265,2.3,55.2,,,,,,,,,,,,,,,,,,,,,2019-06-23,Blessing your feed yet again,,8.0,,activities/2629862629.fit.gz,61.23500061035156,,3332.0,4099.60009765625,114.0,1473.0,1574.0,29.0,0.7122645974159241,,,102.0,126.0,99.0,,259.0,,27.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1.81,2463.0,2876,18.0,Walk,,2475584921,,,,,,,,,,,,,,,,,,,,False,,,,,,,,1.186,2.2,54.7,,,,,,,,,,,,,,,,,,,,,2019-06-23,3x in one day 😏😎😶,,5.0,,activities/2630057955.fit.gz,61.23500061035156,,2876.0,2927.5,133.0,1445.5999755859375,1565.4000244140625,14.300000190734863,-4.03074312210083,,,111.0,127.0,89.0,,156.0,,23.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.98,5310.0,6827,212.0,Hike,,2477153506,,,,,,,,,,,,,,,,,,,,False,,,,,,,,1.207,2.4,53.8,,,,,,,,,,,,,,,,,,,,,2019-06-24,It’s a straight loop ,Ft. Moses’ and Tweetsie’s burial site ,11.0,,activities/2631689070.fit.gz,61.23500061035156,,6827.0,6412.10009765625,203.0,1198.4000244140625,1377.5999755859375,43.20000076293945,0.2776001691818237,,,79.0,124.0,91.0,,300.0,,30.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.62,5301.0,6401,289.0,Hike,,2479416914,,,,,,,,,,,,,,,,,,,,False,,,,,,,,1.1,2.7,53.2,,,,,,,,,,,,,,,,,,,,,2019-06-25,“Nell?”,,5.0,,activities/2634018678.fit.gz,61.23500061035156,,6401.0,5829.5,295.0,1389.800048828125,1682.4000244140625,45.900001525878906,-0.1749721318483352,,,79.0,93.0,63.0,,128.0,,19.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.61,4662.0,6670,288.0,Hike,,2482699644,,,,,,,,,,,,,,,,,,,,False,,,,,,,,1.246,2.5,55.5,,,,,,,,,,,,,,,,,,,,,2019-06-26,"Same hike, better views ",🌈,5.0,,activities/2637379867.fit.gz,61.23500061035156,,6670.0,5809.0,284.0,1394.199951171875,1684.5999755859375,48.5,-0.0929592028260231,,,64.0,96.0,66.0,,119.0,,21.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.29,344.0,344,17.0,Walk,,2483589843,,,,,,,,,,,,,,,,,,,,False,,,,,,,,1.337,2.0,48.0,,,,,,,,,,,,,,,,,,,,,2019-06-27,Evening Walk,,,,activities/2638290173.fit.gz,,,344.0,463.2000122070313,19.0,1559.800048828125,1579.0,22.100000381469727,0.0,,,,,96.0,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8.77,8051.0,10789,14.0,Kayaking,,2485052506,,,,,,,,,,,,,,,,,,,,False,,,,,,,,1.753,4.3,,,,,,,,,,,,,,,,,,,,,,2019-06-27,Rafting down the river ,,11.0,,activities/2639792760.fit.gz,61.23500061035156,,10789.0,14115.5,96.0,534.7999877929688,618.5999755859375,48.900001525878906,-0.5710034966468811,,,,96.0,74.0,,270.0,,29.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5.28,9170.0,13369,759.0,Hike,,2487809020,,,,,,,,,,,,,,,,,,,,False,,,,,,,,0.927,3.0,51.8,,,,,,,,,,,,,,,,,,,,,2019-06-28,Profile!,,10.0,,activities/2642626509.fit.gz,61.23500061035156,,13369.0,8500.400390625,389.0,1181.199951171875,1767.4000244140625,49.5,4.26097583770752,,,103.0,122.0,68.0,,391.0,,26.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2.68,3724.0,4861,154.0,Walk,,2491274580,,,,,,,,,,,,,,,,,,,,False,,,,,,,,1.157,2.9,53.5,,,,,,,,,,,,,,,,,,,,,2019-06-30,One last walk ,,9.0,,activities/2646214867.fit.gz,61.23500061035156,,4861.0,4316.60009765625,148.0,1522.199951171875,1637.4000244140625,27.600000381469727,0.0324329324066638,,,117.0,153.0,96.0,,286.0,,24.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.0,1418.0,2399,7.0,Run,,2493611031,,,,,,,,,,,,,,,,,,,,False,,,,,,,,3.406,4.5,87.2,,,,,,,,,,,,,,,,,,,,,2019-06-30,Back to reality....and HUMIDITY,,15.0,,activities/2648730839.fit.gz,61.23500061035156,,2399.0,4837.0,23.0,43.400001525878906,71.80000305175781,3.900000095367432,-0.4961753189563751,,,94.0,180.0,134.0,,201.0,,30.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4.0,1958.0,2820,24.0,Run,,2499164597,,,,,,,,,,,,,,,,,,,,False,,,,,,,,3.289,4.0,86.5,,,,,,,,,,,,,,,,,,,,,2019-07-02,Barely beat the rain ,🌈,61.0,,activities/2654531459.fit.gz,61.23500061035156,,2820.0,6448.89990234375,27.0,49.0,72.19999694824219,7.199999809265137,-0.0589247792959213,,,91.0,187.0,158.0,,349.0,,31.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1.01,421.0,421,5.0,Run,,2501253585,,,,,,,,,,,,,,,,,,,,False,,,,,,,,3.848,4.9,89.4,,,,,,,,,,,,,,,,,,,,,2019-07-03,Speed test before the beach,,10.0,,activities/2656678969.fit.gz,61.23500061035156,,421.0,1621.4000244140625,8.0,65.5999984741211,72.80000305175781,3.0,-0.1603552550077438,,,97.0,171.0,153.0,,73.0,,34.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.41,3905.0,5472,12.0,Walk,,2509911007,,,,,,,,,,,,,,,,,,,,False,,,,,,,,1.403,2.9,55.4,,,,,,,,,,,,,,,,,,,,,2019-07-06,Walking errands ,,9.0,,activities/2665501106.fit.gz,61.23500061035156,,5472.0,5488.10009765625,17.0,69.0,81.0,47.5,0.0874619632959365,,,76.0,123.0,99.0,,284.0,,35.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.1,1462.0,2028,7.0,Run,,2513053150,,,,,,,,,,,,,,,,,,,,False,,,,,,,,3.413,4.7,87.9,,,,,,,,,,,,,,,,,,,,,2019-07-07,S💪🏽O🏋️‍♀️R🔥E       And first run of the summer with Bito,See last pic for bugs,61.0,,activities/2668697629.fit.gz,61.23500061035156,,2028.0,4990.5,24.0,46.400001525878906,72.80000305175781,3.799999952316284,-0.4408375918865204,,,92.0,186.0,166.0,,278.0,,28.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.0,1436.0,1921,2.0,Run,,2521304861,,,,,,,,,,,,,,,,,,,,False,,,,,,,,3.364,4.6,87.2,,,,,,,,,,,,,,,,,,,,,2019-07-10,Running to the running store ,,46.0,,activities/2677008777.fit.gz,61.23500061035156,,1921.0,4836.39990234375,21.0,50.400001525878906,72.19999694824219,7.199999809265137,-0.4300719499588012,,,93.0,182.0,158.0,,261.0,,31.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.11,1457.0,1828,6.0,Run,,2526472580,,,,,,,,,,,,,,,,,,,,False,,,,,,,,3.432,4.4,86.7,,,,,,,,,,,,,,,,,,,,,2019-07-12,Maybe one day the 🌞will return,,43.0,,activities/2682374052.fit.gz,61.23500061035156,,1828.0,5000.2998046875,25.0,43.79999923706055,71.0,2.0999999046325684,-0.4799712002277374,,,92.0,184.0,157.0,,263.0,,31.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1.01,419.0,419,5.0,Run,,2532773869,,,,,,,,,,,,,,,,,,,,False,,,,,,,,3.866,4.9,89.5,,,,,,,,,,,,,,,,,,,,,2019-07-14,Running short on time = short run,,4.0,,activities/2688897900.fit.gz,61.23500061035156,,419.0,1621.0,7.0,66.0,72.19999694824219,4.800000190734863,-0.1850709468126297,,,121.0,148.0,139.0,,67.0,,33.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1.17,1682.0,1682,4.0,Walk,,2535048054,,,,,,,,,,,,,,,,,,,,False,,,,,,,,1.124,2.3,40.0,,,,,,,,,,,,,,,,,,,,,2019-07-14,Night Walk,,,,activities/2691240019.fit.gz,,,1682.0,1892.300048828125,8.0,-32.79999923706055,-25.399999618530277,5.900000095367432,-0.2008138298988342,,,,,100.0,,104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2.01,3376.0,3567,29.9,Stand Up Paddling,,2537716230,,,,,,,,,,,,,,,,,,,,False,,,,,,,,0.96,2.0,23.6,,,,,,,,,,,,,,,,,,,,,2019-07-16,Paddle Board in the Keys! ,,9.0,,activities/2693973478.fit.gz,61.23500061035156,,3567.0,3242.800048828125,,-0.4000000059604645,9.0,0.0,-0.1819415390491485,,,74.0,135.0,103.65968322753906,,260.0,,36.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1.22,639.0,644,31.0,Run,,2543008086,,,,,,,,,,,,,,,,,,,,False,,,,,,,,3.083,3.9,85.7,,,,,,,,,,,,,,,,,,,,,2019-07-18,Vista View,,5.0,,activities/2699396750.fit.gz,61.23500061035156,,644.0,1971.5999755859373,27.0,-4.599999904632568,14.199999809265137,26.899999618530277,-0.0405761823058128,,,90.0,166.0,133.0,,93.0,,37.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2.01,980.0,1191,5.0,Run,,2554744557,,,,,,,,,,,,,,,,,,,,False,,,,,,,,3.296,4.6,87.2,,,,,,,,,,,,,,,,,,,,,2019-07-22,Running to the grandparents to say bye before I leave ,Ft. New shoes ,29.0,,activities/2711518309.fit.gz,61.23500061035156,,1191.0,3230.699951171875,16.0,3.400000095367432,12.800000190734863,38.09999847412109,-0.1114309579133987,,,92.0,181.0,157.0,,176.0,,31.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3.26,1708.0,1978,18.0,Run,,2562254462,,,,,,,,,,,,,,,,,,,,False,,,,,,,,3.074,3.6,85.0,,,,,,,,,,,,,,,,,,,,,2019-07-25,Last Fat Burning Beast (FBB),"John and I discuss the meaning of life 

AND 

Visit Tessa at work",46.0,,activities/2719243546.fit.gz,61.23500061035156,,1978.0,5257.5,25.0,45.400001525878906,56.59999847412109,4.099999904632568,-0.1141226813197135,,,88.0,182.0,154.0,,297.0,,29.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4724440.0,,,,,,,,,,
,,1.21,1694.0,1764,25.0,Walk,,2570187036,,,,,,,,,,,,,,,,,,,,False,,,,,,,,1.151,2.0,52.9,,,,,,,,,,,,,,,,,,,,,2019-07-28,Morning Walk,,3.0,,activities/2727447468.fit.gz,61.23500061035156,,1764.0,1954.199951171875,27.0,82.5999984741211,106.4000015258789,10.699999809265137,-0.1023436710238456,,,60.0,106.0,89.0,,111.0,,31.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4724440.0,,,,,,,,,,
,,1.0,488.0,488,30.0,Run,,2571598937,,,,,,,,,,,,,,,,,,,,False,,,,,,,,3.299,4.3,86.4,,,,,,,,,,,,,,,,,,,,,2019-07-29,First run as an NC state local,Views didn’t disappoint ,2.0,,activities/2728906283.fit.gz,61.23500061035156,,488.0,1616.5,17.0,93.4000015258789,119.1999969482422,9.100000381469728,0.6804825067520142,,,90.0,147.0,130.0,,70.0,,28.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4724440.0,,,,,,,,,,
,,4.78,6386.0,6679,148.0,Hike,,2579792386,,,,,,,,,,,,,,,,,,,,False,,,,,,,,1.204,2.2,53.9,,,,,,,,,,,,,,,,,,,,,2019-07-31,Welcome to my backyard....which includes a state park,,13.0,,activities/2737382253.fit.gz,61.23500061035156,,6679.0,7696.89990234375,157.0,70.5999984741211,110.5999984741211,47.09999847412109,-0.046772077679634,,,106.0,119.0,91.0,,361.0,,30.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4724440.0,,,,,,,,,,
,,1.0,477.0,477,21.0,Run,,2582539921,,,,,,,,,,,,,,,,,,,,False,,,,,,,,3.375,4.3,86.6,,,,,,,,,,,,,,,,,,,,,2019-08-01,Oh how I’ve missed being able to go to a pool right after a run,,7.0,,activities/2740214697.fit.gz,61.23500061035156,,477.0,1618.800048828125,35.0,85.80000305175781,120.5999984741211,13.199999809265137,-0.8030639886856079,,,94.0,169.0,144.0,,76.0,,29.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4724440.0,,,,,,,,,,
,,2.21,2641.0,2705,57.0,Walk,,2585479390,,,,,,,,,,,,,,,,,,,,False,,,,,,,,1.344,2.6,55.4,,,,,,,,,,,,,,,,,,,,,2019-08-03,Post dinner walk in the rain,,6.0,,activities/2743248003.fit.gz,61.23500061035156,,2705.0,3552.300048828125,58.0,87.19999694824219,113.0,31.799999237060547,-0.0563015528023242,,,108.0,110.0,95.0,,199.0,,27.0,6.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,4724440.0,,,,,,,,,,
,,7.28,9049.0,9310,198.0,Hike,,2587402879,,,,,,,,,,,,,,,,,,,,False,,,,,,,,1.295,2.9,55.7,,,,,,,,,,,,,,,,,,,,,2019-08-03,Raleigh’s Lake Hollingsworth?,River overflowed so we had to major off-road for a bit ,9.0,,activities/2745253359.fit.gz,61.23500061035156,,9310.0,11725.900390625,198.0,75.0,128.1999969482422,35.79999923706055,0.0324068926274776,,,116.0,103.0,63.0,,211.0,,28.0,9.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,4724440.0,,,,,,,,,,
,,3.0,3777.0,4085,73.0,Walk,,2591582393,,,,,,,,,,,,,,,,,,,,False,,,,,,,,1.279,2.7,54.8,,,,,,,,,,,,,,,,,,,,,2019-08-04,Walking through art,,6.0,,activities/2749838847.fit.gz,61.23500061035156,,4085.0,4832.5,74.0,107.8000030517578,148.0,20.899999618530277,0.0620796680450439,,,59.0,106.0,80.0,,282.0,,27.0,6.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,4724440.0,,,,,,,,,,
,,4.01,1951.0,3448,77.0,Run,,2597097458,,,,,,,,,,,,,,,,,,,,False,,,,,,,,3.306,4.6,86.2,,,,,,,,,,,,,,,,,,,,,2019-08-06,Continuous elevation change is no cardiovascular joke ,,50.0,,activities/2755652868.fit.gz,61.23500061035156,,3448.0,6454.10009765625,80.0,85.5999984741211,118.8000030517578,13.600000381469728,-0.1425450444221496,,,93.0,187.0,153.0,,326.0,,30.0,50.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,4724440.0,,,,,,,,,,
,,1.5,699.0,1039,30.0,Run,,2602395048,,,,,,,,,,,,,,,,,,,,False,,,,,,,,3.462,4.6,87.5,,,,,,,,,,,,,,,,,,,,,2019-08-08,Running errands for dinner ,,12.0,,activities/2761144721.fit.gz,61.23500061035156,,1039.0,2419.10009765625,22.0,94.4000015258789,117.0,8.800000190734863,0.512587308883667,,,90.0,182.0,145.0,,113.0,,32.0,12.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,4724440.0,,,,,,,,,,
,,2.49,1484.0,2489,70.0,Run,,2607045326,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2.702,4.7,84.9,,,,,,,,,,,,,,,,,,,,,2019-08-10,Trail running is humbling: Sal’s Branch Trail,Took a tumble a mere .1 into the run,28.0,,activities/2765991937.fit.gz,61.23500061035156,,2489.0,4019.0,79.0,102.1999969482422,139.60000610351562,21.399999618530277,-0.5324707627296448,,,90.0,172.0,147.0,,232.0,,27.0,28.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,4724440.0,,,,,,,,,,
,,2.03,2902.0,2944,57.0,Hike,,2611151106,,,,,,,,,,,,,,,,,,,,False,,,,,,,,1.127,2.5,53.3,,,,,,,,,,,,,,,,,,,,,2019-08-11,Combo of multiple trails,,5.0,,activities/2770274463.fit.gz,61.23500061035156,,2944.0,3275.89990234375,59.0,114.5999984741211,142.1999969482422,27.5,0.1892609596252441,,,59.0,115.0,84.0,,136.0,,30.0,5.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,4724440.0,,,,,,,,,,
,,1.84,2725.0,2754,71.0,Hike,,2613832539,,,,,,,,,,,,,,,,,,,,False,,,,,,,,1.086,2.2,52.3,,,,,,,,,,,,,,,,,,,,,2019-08-12,Thinking about buying 🤔 ,Also explored the quarry ,5.0,,activities/2773074560.fit.gz,61.23500061035156,,2754.0,2962.800048828125,79.0,116.0,145.39999389648438,30.299999237060547,-0.1485081613063812,,,75.0,110.0,85.0,,131.0,,31.0,5.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,4724440.0,,,,,,,,,,
,,5.0,3337.0,4255,123.0,Run,,2616614255,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2.412,4.0,82.6,,,,,,,,,,,,,,,,,,,,,2019-08-13,Slow and steady is the trail run way: Company Mill Trail,In all kinds of weather ,115.0,,activities/2775962272.fit.gz,61.23500061035156,,4255.0,8058.39990234375,180.0,85.19999694824219,148.39999389648438,49.29999923706055,-0.4492206871509552,,,93.0,182.0,160.0,,603.0,,32.0,115.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,4724440.0,,,,,,,,,,
,,2.01,931.0,1115,41.0,Run,,2622307669,,,,,,,,,,,,,,,,,,,,False,,,,,,,,3.469,4.9,87.4,,,,,,,,,,,,,,,,,,,,,2019-08-15,Back to the pavement ,,31.0,,activities/2781866150.fit.gz,61.23500061035156,,1115.0,3233.199951171875,41.0,96.4000015258789,120.0,10.0,0.1051589772105217,,,109.0,186.0,159.0,,171.0,,33.0,31.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,4724440.0,,,,,,,,,,
,,2.28,2791.0,2929,73.0,Hike,,2627579615,,,,,,,,,,,,,,,,,,,,False,,,,,,,,1.315,2.2,55.1,,,,,,,,,,,,,,,,,,,,,2019-08-17,"Aunties taking Gus on a walk, NC style",,7.0,,activities/2787355915.fit.gz,61.23500061035156,,2929.0,3672.800048828125,71.0,67.5999984741211,111.0,23.299999237060547,-0.0054454365745186,,,103.0,121.0,102.0,,213.0,,35.0,7.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,4724440.0,,,,,,,,,,
,,2.43,1477.0,1694,70.0,Run,,2631198340,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2.647,4.2,83.9,,,,,,,,,,,,,,,,,,,,,2019-08-18,Taking Josie to the trails ,,32.0,,activities/2791141563.fit.gz,61.23500061035156,,1694.0,3912.0,68.0,111.0,140.0,20.200000762939453,-0.0511247441172599,,,87.0,173.0,150.0,,256.0,,30.0,32.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,4724440.0,,,,,,,,,,
,,2.01,943.0,1120,39.0,Run,,2636716451,,,,,,,,,,,,,,,,,,,,False,,,,,,,,3.425,4.7,86.7,,,,,,,,,,,,,,,,,,,,,2019-08-20,Don’t think I’ll ever adapt to the hills ,,30.0,,activities/2796909214.fit.gz,61.23500061035156,,1120.0,3231.699951171875,37.0,95.4000015258789,119.1999969482422,10.699999809265137,0.2104155719280243,,,90.0,180.0,158.0,,171.0,,31.0,30.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,4724440.0,,,,,,,,,,
