resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,workout_type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,average_cadence,average_temp,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,pr_count,total_photo_count,has_kudoed,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,average_watts,kilojoules,device_watts
2,Tuesday ~vibing~,4838.3,1385,1441,8.0,Run,0.0,4032244248,garmin_push_5508257349,4315669138,2020-09-08T22:29:08Z,2020-09-08T18:29:08Z,(GMT-05:00) America/New_York,-14400.0,"[28.020626, -81.958162]","[28.018144, -81.948831]",,,United States,28.020626,-81.958162,1,11,1,1,0,False,False,False,False,everyone,False,g5735940,False,4315669138,3.493,5.3,88.5,27.0,True,158.4,177.0,False,True,73.4,43.6,1,0,False,5492162,1,a4032244248,{w_jDpmfsNV?JFBFAn@ENKDu@BeDAO@_APoBD_@MA_@AiDBsAHY?OGiE?kDDyEAyDCi@Kg@CAO@w@^c@HcABOBu@?{BIkC?kESwA@i@GUEUYo@uBG_@_@iAc@gAQu@_@_AWiAO[Ma@m@uBg@aDOqAMg@Im@i@{DUsBO_ASmBIaBGs@YwA[kBCq@H_DLqAJs@VgA\kA\c@r@iBf@w@v@iA`B{Ax@e@dAw@`@UzEcBn@Mx@IhASt@Ih@MnC_@nAU^ChADZAxABf@Hb@JbA\d@RjAZPJf@`@t@hA\r@lDpLd@pAz@jBv@tBTb@|@jA|@~At@pBTt@FFTn@R\\`@Tv@DVDzAMlA[jBc@jBWzAQl@e@hAY~@,2,,,
2,Gator trot,1624.1,520,520,8.0,Run,0.0,4022666835,garmin_push_5498198233,4305504058,2020-09-06T19:53:11Z,2020-09-06T15:53:11Z,(GMT-05:00) America/New_York,-14400.0,"[29.648759, -82.349425]","[29.644868, -82.348037]",,,United States,29.648759,-82.349425,0,15,0,2,0,False,False,False,False,everyone,False,g5735940,False,4305504058,3.123,3.9,85.9,30.0,True,146.8,161.0,False,True,35.6,23.6,0,0,False,5492162,1,a4022666835,uw}sD|zruNCe@BOAa@P{ACc@?gBE{@@a@Iy@BqCLeBGeA?aAK_@[_@k@G_@@ICSYe@@MCMuBOk@@g@@EHEfAMd@@\HnAGx@@rBGtCDdACnDA`@Dz@?`@Bj@VT|@Ej@FhAA\Ef@?j@Fb@?f@?jFCl@D~CC~@,2,,,
2,2.5 in honor of Miss 25 up in Nashville ,4021.1,1495,1598,12.0,Run,0.0,4015530487,garmin_push_5491071103,4297904984,2020-09-05T13:54:14Z,2020-09-05T09:54:14Z,(GMT-05:00) America/New_York,-14400.0,"[28.020531, -81.958246]","[28.019398, -81.941722]",,,United States,28.020531,-81.958246,0,14,4,3,0,False,False,False,False,everyone,False,g5735940,False,4297904984,2.69,4.4,85.4,33.0,True,150.1,161.0,False,True,72.4,40.6,0,0,False,5492162,1,a4015530487,iw_jD`nfsNB?FH?`@GPUF{@DuAAu@Fc@?{@HiA@q@CGGCsD@u@Dm@H_@?QM_@Ce@EWHgABcAEoADa@@iACg@?iACa@Bo@A]JiDEYCIo@VOBi@HkAF[?oCGQAEEODoA?_AAK@a@A[GuAGcBEiAQ_@]e@cAs@{CAKaAmCSu@MYDQEUOQSc@Mi@_@kAUeAUwACm@MiAUcAIs@E_AQs@E_@Mo@Ei@WcBKwCO_BKk@Uo@Km@Ao@?wAJyCH]FGFc@Rc@Da@L[Te@VYXo@Lq@LWLKNSVe@vAyA^e@`Ak@t@i@z@e@~EoBfIsA~Dg@bB?l@@nBLrBj@`@RZF^PFHl@p@fAbCzB~Hn@dBPr@`@z@,2,,,
2,New route!,8056.7,2422,3203,38.0,Run,0.0,4012195622,garmin_push_5487990422,4294677047,2020-09-04T22:12:54Z,2020-09-04T18:12:54Z,(GMT-05:00) America/New_York,-14400.0,"[28.020485, -81.958259]","[28.018055, -81.94863]",,,United States,28.020485,-81.958259,1,14,0,1,0,False,False,False,False,everyone,False,g5735940,False,4294677047,3.326,4.2,87.6,31.0,True,160.8,187.0,False,True,73.8,42.8,0,0,False,5492162,1,a4012195622,_w_jDbnfsN@\IZ[FeEB]B[Hc@D]A}@Ba@IEKGq@Be@HsDJa@G{@?_CEo@DsBAiJF{B@@Ma@k@Fy@Tc@D{@DgC@uCK[@{BAmDUe@KK?MIk@cAm@uAMDQTq@r@YPcCzBg@HiAAi@XBFKCmAEiDDu@Ca@ByAEaA@oDAq@D_AAI?KO@@o@JSCoCHS?i@CKBOEsADkAAQD?DF|AAb@QbBUlAWp@S`@QN]Ti@TeB^eBV{@FwA@iAi@gA_B[m@OS]m@_@_AGY?IK]S_B?e@GaAAuAAcADgACEh@i@LYj@w@v@w@xAuAt@m@n@_@h@QTC`@@TDz@T\ThAdA^`@n@jAJJv@Bx@Cl@BnECfCBNKj@BDMBAz@A\BFABQG_AA_BB}@BIFAd@C|@@zCEtDDzCEVMIW?YLU@OBDC?CRQb@?DLXLDzBElAEf@@b@CNKBQOg@a@gBq@kE}@cHQkAa@yDSgCk@cDCaAHgDX}BXkAZs@Xa@Pe@TCECCITo@fAcBx@aAz@w@rBwA|@c@|EmBbDe@fB]~Em@fBGvAFn@DZDhElAf@d@r@`AZh@|@hCbAnDr@nBn@rB`AxBf@vAh@`Ax@lAl@bA\t@Nb@V|@@RLV\p@r@~@V|@Ff@Bx@Ep@a@|BGh@e@`CSx@y@dC,2,,,
2,Tuesday ~vibing~,4836.4,1400,1665,9.0,Run,0.0,3998186244,garmin_push_5473613760,4279806235,2020-09-01T21:26:50Z,2020-09-01T17:26:50Z,(GMT-05:00) America/New_York,-14400.0,"[28.020721, -81.95807]","[28.01817, -81.948915]",,,United States,28.020721,-81.95807,1,11,0,1,0,False,False,False,False,everyone,False,g5735940,False,4279806235,3.455,4.2,87.8,30.0,True,157.1,185.0,False,True,72.6,44.2,0,0,False,5492162,1,a3998186244,ox_jD~lfsNVFLL?NANGLQLOBq@F_C?k@D{CDECIWKaC@s@@y@DUJQEy@AgA@sEAo@?g@ImA@}@Fu@CcA?sB?SIi@CCKAc@Pu@NWD{@BeKIyDScACc@GIGU]{AwEy@wBe@eBIa@mAwDw@kEQgBMg@k@eD?c@MuA[aCSqCYeBc@}BGi@Ba@@k@NoCRyARi@Lm@Xs@PYZq@PHCMRo@l@aAtAkBfA}@pAy@ZYh@[fDkAz@c@\GVA`Fy@h@Gr@OA\VOzBe@zBIbB@`@B~A\jAh@L@THZX`AxAv@bBzC~Id@dB`AhClAnC^b@hArBXl@Nd@Tf@N^D^Vf@d@p@Z\\nAH|@C|@Ed@Kj@UdBk@lCUx@wAbE,2,,,
2,Never before recorded him-weekly walk to the gym,5006.1,3761,8308,40.0,Walk,,3993607433,garmin_push_5468864188,4274916473,2020-08-31T21:21:26Z,2020-08-31T17:21:26Z,(GMT-05:00) America/New_York,-14400.0,"[28.020527, -81.958259]","[28.020406, -81.958081]",,,United States,28.020527,-81.958259,0,10,1,1,0,False,False,False,False,everyone,False,g5735940,False,4274916473,1.331,2.7,55.4,27.0,True,103.3,120.0,False,True,80.0,56.8,0,0,False,5492162,1,a3993607433,gw_jDbnfsND?EL?FUVo@DcBAmAFKAM@KDMB}@?YDEBk@AII@i@IOAS?[@MA_@IeABy@OGMOECi@Le@H{@@OC_@B{@A_@DkA@i@?ICIa@[KiA?OHyBEi@Be@RQ@E?EKs@?OEEEAKAe@IGIMAU?S@UCa@Bm@CeADs@CI?a@Ka@B[AOHc@CgAEASDCCKC[BOAmADu@EwADCG_@?QCiBB_@DIAc@Ay@D{@AMUa@E[BIU@c@GqAB[KMIMKCW@IC]DMAQBiB?g@Ek@DqA?AGHw@I_ABWCMB]FENCXABA?GAGGE?CnADIrB@DB@RAb@Dp@@t@I^Al@F\CL@b@ANBl@Cb@@ZDDCN?JEJA^F\@`@?HC`@AfAB\Ml@m@l@e@RUPKHMXSTWVOF?T@FLHVF\Rd@FVHPPn@PTXL\BTFxAFVA`@D\@h@HV?n@F~@GrAFHCv@?pBDdCQj@UBBHR@L@TGt@DP@d@GxAHf@ARDVD~CI|@CJBRA^DRBtBCRFpASt@Ft@Cl@CNAp@BJCz@@ZCX?XFf@ApBC\BfBGd@DVBFT@f@IZBTEz@ARBtBDb@?BCN?`C@\CnADVIJMJYB]EWAy@GQFa@@q@CSDo@PQn@?fAWHKAs@BaAIMOCU@GCa@BU@QCO@_@CS@SCq@Do@KEG@BWJ,2,,,
2,Calm before the storm,8058.8,2282,4350,59.0,Run,0.0,3983737225,garmin_push_5458986485,4264337057,2020-08-29T19:44:06Z,2020-08-29T15:44:06Z,(GMT-05:00) America/New_York,-14400.0,"[28.020784, -81.958125]","[28.024747, -81.952886]",,,United States,28.020784,-81.958125,0,15,0,1,0,False,False,False,False,everyone,False,g5735940,False,4264337057,3.531,5.0,89.4,33.0,True,160.3,190.0,False,True,73.4,50.8,0,0,False,5492162,1,a3983737225,{x_jDhmfsNr@DLHBD?NCNEJQH[@{DHcAPuBHWL@fGDfCCdJFjA?\GRIFu@HmAFkB@a@DaA?s@BkD@]C_@KCa@CEQMsOHc@EaCAsDHYDMDw@v@YNGWl@z@\v@Xz@\n@n@`DZfALh@B\ZxARd@^l@P^HXGN~AjDt@pBDbAGRs@pAWl@IHY?qBiAsBq@u@MgAOyCQuCIaBKg@Ge@IQG@AOAg@Ky@]a@WuEyBu@i@i@g@OI[Yo@gAw@gBYy@YsAGk@Kg@WyBU}@Gs@@W\|@g@gBy@kHKi@a@eBe@aAq@iA~@q@GNWXKFK?u@y@a@]m@[qAc@iB[y@C{@@OE?Ce@AGG@}CCo@Bw@AWKEDe@@i@@{@EcA@QLk@?_@DYFGJ]Eg@D_@OaE@k@BWAo@IMQHFG@O@i@FcAG}@?iBB_@F_@IgD@c@E_C?}ABW?e@F?EuBBm@CeABE@C^G~ACHBPTLx@@B?PNzAALHlADLDDhATPAdAkA\Wj@Uf@IRAj@@`@Ld@VTPp@p@^h@DF@VJ?JHRX`AvBTx@TdAHp@?d@Fp@F^DBP@PAhB@RCRSADHJh@Dp@ClBDfAEEBz@AZGDK@m@CQ@yABaA@{HCeA@SFQTGz@@dBAn@CfC?~@FfDCLKGs@PUFOADp@Q_@DUPSv@JTJB`@En@@jAA\B|AAj@LFHVj@jCxJ^jAZh@^Rr@Hb@Bn@L|ABbBNl@@nAE,2,,,
2,Screen break,1627.8,448,502,4.0,Run,0.0,3979427839,garmin_push_5454582878,4259704763,2020-08-28T23:22:54Z,2020-08-28T19:22:54Z,(GMT-05:00) America/New_York,-14400.0,"[28.020553, -81.958177]","[28.028158, -81.950432]",,,United States,28.020553,-81.958177,0,12,0,1,0,False,False,False,False,everyone,False,g5735940,False,4259704763,3.633,4.2,87.7,30.0,True,145.4,166.0,False,True,72.0,49.0,0,0,False,5492162,1,a3979427839,mw_jDrmfsNXJBD@NCNGLQH_ABwCB_ALgCHOICEK_C?i@HkBFEIuDBkACiEDgEEcBBeBJDMe@KEy@T}@JiEHcBG{B?{AMmACcA?[Ga@CIC_@_@c@}@Qg@Oq@q@sBS{@Se@Wy@,2,,,
2,Tuesday ~vibing~ is not the same without you @soph,4838.3,1394,1969,17.0,Run,0.0,3965842063,garmin_push_5440531650,4245205736,2020-08-25T22:01:05Z,2020-08-25T18:01:05Z,(GMT-05:00) America/New_York,-14400.0,"[28.020669, -81.958173]","[28.01821, -81.94902]",,,United States,28.020669,-81.958173,1,13,6,1,0,False,False,False,False,everyone,False,g5735940,False,4245205736,3.471,4.7,88.7,31.0,True,157.5,183.0,False,True,72.4,44.8,0,0,False,5492162,1,a3965842063,cx_jDrmfsNJ@NJDN?PERIHG@oABaCC_ALqADu@?IEE[Au@Gw@JoCFCGaAB}@AcF@wAAgCG{CDyBAUIQGCm@NYDi@HcAF{CAoBCuABaBOmCIeAMo@}@Se@[kAu@gBm@_Ce@yAWm@g@wAa@_Bs@qFu@eFCk@{@kGBm@Gi@w@uEMqA?k@By@NmBHg@Lk@P_@Ja@Pg@Rc@V_@L_@HBF[`@aAlAcBv@{@j@k@|@g@fAu@p@[hCaAdAe@tAUv@Ij@CjB[T@lAYvASj@EpAGrADZ?d@Hl@RAJZ?LB|@\XDXHZP|A|Bf@hAp@lBf@hBLl@r@lBDXNf@p@xALd@v@nB~@|Ax@|AX^Xn@p@vBn@nAb@j@EHPTLb@PdA@b@Ep@MbAy@`F]nAyAfE,2,,,
2,Pic = proof of fake news ,8057.1,2296,3921,46.0,Run,0.0,3950939782,garmin_push_5424887020,4229293979,2020-08-22T17:14:36Z,2020-08-22T13:14:36Z,(GMT-05:00) America/New_York,-14400.0,"[28.020654, -81.958089]","[28.024965, -81.952913]",,,United States,28.020654,-81.958089,0,21,0,1,0,False,False,False,False,everyone,False,g5735940,False,4229293979,3.509,4.9,89.4,32.0,True,165.9,190.0,False,True,71.8,42.2,0,0,False,5492162,1,a3950939782,ax_jD`mfsN\LLRA^ON_@HO?w@L_CAs@Lq@DgA?YFIZFxC?~C@PEzFFnHCJIBq@AuABuAEUB_J@]OIMMg@CA_BBiAD{AAuAHaDCgAEs@@_B?aDFUFw@v@SJIEd@p@\p@v@lBLf@VtAj@dCZrBPl@T`@`@h@LXbApCn@|A`@nABh@AZy@lBU^EBWB_@Wy@_@q@_@mBk@e@IuCQoGWgBOi@MAGK?g@MqAc@gFiCy@k@_A}@i@s@e@y@Ug@Y_AYqAa@}CK}@U{AGy@Xl@e@_BEg@[sBCa@k@cEWaAYq@a@q@@[d@k@DQGNS^SNM?OK]]g@_@w@e@{@]i@QmASe@E{A?ICEGM?]OCaB@gAAeBAe@BeAAqB?QFY?q@HqAC_AFWJ}AK{@Cu@KcAGKJW@]AiDCw@DmAGiCC}FD}AHGCm@CkC?[DYf@At@Kh@?D@XXHz@BHThEBLNPJDt@HJCv@}@f@c@ZQd@Sb@Il@BPDhAh@NJx@x@Z`@r@jAx@jB^zAN|@JdBHb@HDjC?PCDI\EC@CP@Bl@?pACVCVB\C~@@BDLEh@@\G@CAu@@aBAgDBeALCKEEU?_@?iDF[DCLAf@BtCCtDBTCrDBPCDGGk@Tk@z@?e@@]f@CD?JFPDHHDp@EhB?dBELCNKDAHBj@`BD\bDpKXp@ZRLD~APb@@hERbA@,2,,,
2,"Rainy steps between sitting all day for work, and all night for school",1615.5,469,523,0.0,Run,0.0,3946863251,garmin_push_5420588096,4224925917,2020-08-21T21:56:57Z,2020-08-21T17:56:57Z,(GMT-05:00) America/New_York,-14400.0,,,,,United States,,,0,10,0,1,0,True,False,False,False,everyone,False,g5735940,False,4224925917,3.445,4.0,87.0,26.0,True,140.3,156.0,False,True,54.8,34.0,0,0,False,5492162,1,a3946863251,,2,,,
2,This one is for The Shadow—HBD!,1622.1,404,430,5.0,Run,0.0,3937934714,garmin_push_5411194633,4215349218,2020-08-19T21:53:21Z,2020-08-19T17:53:21Z,(GMT-05:00) America/New_York,-14400.0,"[28.020709, -81.958222]","[28.028231, -81.950377]",,,United States,28.020709,-81.958222,0,10,9,1,0,False,False,False,False,everyone,False,g5735940,False,4215349218,4.015,4.8,89.4,30.0,True,140.3,156.0,False,True,74.0,53.0,0,0,False,5492162,1,a3937934714,kx_jD|mfsNTJFVMXKF{@H}@CoA?]Cw@TuADk@?MIIa@JeD@IAu@D[JY@QGq@@c@GqAD}@CgADwCCeA@gDCYBsAC[Q[_A\]JoBRmAKcB?wGU{BAYEa@CUISe@Mg@sAqEa@kAWi@WaA,2,,,
2,Last Tuesday ~vibing~ 😢😭,4880.3,1479,1759,12.0,Run,0.0,3933274979,garmin_push_5406263955,4210358788,2020-08-18T22:14:17Z,2020-08-18T18:14:17Z,(GMT-05:00) America/New_York,-14400.0,"[28.021046, -81.958619]","[28.019147, -81.950135]",,,United States,28.021046,-81.958619,0,15,0,2,0,False,False,False,False,everyone,False,g5735940,False,4210358788,3.3,4.1,87.7,28.0,True,149.9,173.0,False,True,74.4,45.4,0,0,False,5492162,1,a3933274979,oz_jDjpfsNUA_B?qAJsB@YAEICkDBaAJ_AEy@Bk@AeF@m@E_ABuDE}BBW?gAKc@w@RFAaARoBFgBEq@BmCAkF[uACMEYYaCyHUw@c@qAKk@Sc@u@gCQy@m@gEMqASeAiAuIc@kFM_AMo@K{@AS?{CFkAFk@@]Zw@?IVo@Pa@LORa@b@yAx@iArBcCfBmAl@[x@_@j@Q~@c@j@S`@UhB[h@ExB[jB[zC[bDCL@j@@v@JhAb@j@Xh@LXNzAfBv@pAZr@b@pAh@rBP^Jh@JVX`A|ArDn@hBh@bA`@f@Rn@Rb@X`@l@tA`@tAf@z@b@j@Vd@Jn@D`AGvAc@|Ca@tBQt@gCjH]d@{BlB,2,,,
2,Last steps before semester 4 commences 🐝 ,3234.8,892,999,4.0,Run,0.0,3923705078,garmin_push_5396298823,4199900314,2020-08-16T20:54:22Z,2020-08-16T16:54:22Z,(GMT-05:00) America/New_York,-14400.0,"[28.020611, -81.95798]","[28.024577, -81.93761]",,,United States,28.020611,-81.95798,0,8,2,1,0,False,False,False,False,everyone,False,g5735940,False,4199900314,3.626,5.0,89.2,30.0,True,156.8,172.0,False,True,71.8,47.2,0,0,False,5492162,1,a3923705078,yw_jDllfsNXBDVCVEFSLU@w@EaC@i@FMDmCFS@ECEYBuAL_BE}@?[BCIsAH{AAa@@gAGi@JsBC_A@WAgBBe@EyA@a@Au@?EB?GYGOKAiA`@{@N}EByCKkE[uAE_@EKEOQOc@cAcEQ_@Uq@]}@Ii@S_@Cc@K[[g@gAaDS{@Ug@Ia@OwAM[Kk@B}@Im@Ee@C]@E?k@SaBI{Aa@uDIQi@_CK}ANoEFk@Ps@NYd@{AVe@Zs@Eh@Ty@Tm@pA{Bp@w@t@o@lAs@rA}@b@Q~CiAf@UjAUVAbASr@Gz@M,2,,,
2,Feeling gross might as well run,2004.2,707,714,7.0,Run,0.0,3918268405,garmin_push_5390821565,4194001196,2020-08-15T19:42:47Z,2020-08-15T15:42:47Z,(GMT-05:00) America/New_York,-14400.0,"[28.018648, -81.9589]","[28.015005, -81.96334]",,,United States,28.018648,-81.9589,0,11,0,2,0,False,False,False,False,everyone,False,g5735940,False,4194001196,2.835,3.5,85.0,29.0,True,141.5,157.0,False,True,70.0,62.8,0,0,False,5492162,1,a3918268405,ok_jDbrfsNLTBJD|@E^Hd@@^?~@EhABlBCHE\FzI@XBDbCFzBIhAD^Fj@C|@?`BK~@AhCDbFCfCBfACbEDDBLVJtAD~AC~@BdBGVWHiBC}C?]@kBAyCF}CIEKHoCEc@@_@Fi@CuB,2,,,
2,Last one (1/5),1625.4,440,732,1.0,Run,0.0,3913731699,garmin_push_5386238265,4189057844,2020-08-14T23:04:50Z,2020-08-14T19:04:50Z,(GMT-05:00) America/New_York,-14400.0,"[28.033077, -81.951972]","[28.021702, -81.952132]",,,United States,28.033077,-81.951972,0,8,1,1,0,False,False,False,False,everyone,False,g5735940,False,4189057844,3.694,4.5,89.1,31.0,True,169.5,190.0,False,True,74.0,56.4,0,0,False,5492162,1,a3913731699,uebjDzfesNIh@A?AWByAEg@?e@HGD?\?E@f@DFLHfCHjAANDVnDEh@@hBAtAFpCE`@@K@L@hA?r@EZMvAoAvBaB?EN?VNXv@Rp@f@jALL\HrBN`GV`BBn@AzCHbAC|@OzAm@t@a@dBw@,2,,,
2,Same views...12 hours later @emily (4/5 miles cause I goofed and forgot to pause my watch),6504.6,1806,4149,54.2,Run,0.0,3913701487,garmin_push_5386201534,4189024236,2020-08-14T21:36:39Z,2020-08-14T17:36:39Z,(GMT-05:00) America/New_York,-14400.0,"[28.020655, -81.958129]","[28.033152, -81.952418]",,,United States,28.020655,-81.958129,0,12,1,1,0,False,False,False,False,everyone,False,g5735940,False,4189024236,3.602,4.9,89.0,33.0,True,159.4,197.0,False,True,72.2,47.6,0,0,False,5492162,1,a3913701487,ax_jDhmfsNXDJN@VGJMFuANkCDQ@m@P[BaB@G?KJEZH`B?zDEfBDzACl@@lHEd@ID[DoABaDB}BLg@Aw@@AImAE_@KUi@IGMAs@@{@FiACcBD_ACyFA{CH}BAWJw@x@YLICn@|@v@nBT`@Pf@^xB\zAXhB^fAd@p@Th@t@lB^z@`AnCBn@E^]p@EFG?UbAGLIHS?cAk@m@WoAg@kAYq@KoGYcEWcAQAEQA[GeA]aG{Ci@a@}AsAk@}@k@sA_@oA]mBYoC[wBAu@Nv@]cBaAgIa@_BY{@m@qABMp@u@i@j@UFGCs@q@m@e@m@[u@YuAYs@Iq@C_A?GGM@[KAECmAD_B?cA?c@CKF{@@s@De@CWCM_@g@?SJe@F_B@IJM?GCQ?u@IGb@kA@Y@wBSm@CAx@OYyAKYC]Ig@?oA@]EoA@iDCcDFgBCMCkBD_BPS`@]lAAHBV\Jd@?RCFBZLv@@\LnAHV^LTDR@~AuA^Wn@Sd@Eh@Dl@PpA~@x@~@EXPCLLv@nAZr@j@pBLx@LlBBRHHtC@VH@Ct@Bx@E~@BbBEBD@CR?^BDANO@GJsA?m@,2,,,
2,Tuesday ~vibing~ isn’t the same without you @soph,4837.7,1404,1430,9.0,Run,0.0,3899649624,garmin_push_5371719140,4173733078,2020-08-11T22:13:36Z,2020-08-11T18:13:36Z,(GMT-05:00) America/New_York,-14400.0,"[28.020647, -81.958231]","[28.018259, -81.949047]",,,United States,28.020647,-81.958231,1,13,1,3,0,False,False,False,False,everyone,False,g5735940,False,4173733078,3.446,4.5,88.2,27.0,True,163.3,181.0,False,True,72.4,39.8,0,0,False,5492162,1,a3899649624,_x_jD~mfsNHGJHBF@PEVEBoADaAAyAD{@NyADo@CKOHoFLcAGa@CaACcG?eABi@Hs@Eg@Ao@Ck@@sDCMO[WHi@Zc@H_BL_B?s@B{AC]Cy@AmBU{AAgAEaAMMOUe@Um@g@_BS}@g@}Ai@wAESKs@kAeDWiAq@{Fq@sEGaAa@iDQ}CGe@SiA]sAGi@?iBB_ADi@X}Bl@uBHQZ_@Pa@Lg@Vo@|AoBzA_BpB{AdCaAl@Y`Bm@jB[bAMvAWTAjAYb@CbC[dC?fABpBb@\TfA\f@\XVn@z@n@xAv@zBxAlFf@nAFXrA`Df@tAf@~@b@j@f@bAZd@z@pBLr@j@bAZZVd@Lj@L~@@h@I~@OlAk@zCc@lB_@nAaAnC,2,,,
2,Limited time but still need steps ,1625.2,409,454,5.0,Run,0.0,3894343592,garmin_push_5366314095,4167973941,2020-08-10T21:04:15Z,2020-08-10T17:04:15Z,(GMT-05:00) America/New_York,-14400.0,"[28.020538, -81.958188]","[28.028112, -81.951765]",,,United States,28.020538,-81.958188,0,10,1,1,0,False,False,False,False,everyone,False,g5735940,False,4167973941,3.974,5.0,89.3,32.0,True,147.3,177.0,False,True,72.0,43.4,0,0,False,5492162,1,a3894343592,iw_jDtmfsNL?FHBNAJKNUJIBgABsAAs@F}@JcC?SEEEAMBwCFy@?m@?EBAB[KoAD_B?uCCiACo@CeBFuB?iDBGG[CEEAWHg@Rc@Hw@HiABsHEcCQ{BGe@Ic@MY[c@eAaAiDM[KEEBZdAGNc@TQN,2,,,
2,Koretchko women lake walk ,6931.9,4595,4595,25.0,Workout,,3890712113,garmin_push_5362299680,4164001953,2020-08-09T22:54:06Z,2020-08-09T18:54:06Z,(GMT-05:00) America/New_York,-14400.0,"[28.020711, -81.958236]","[28.020484, -81.958266]",,,United States,28.020711,-81.958236,0,8,0,4,0,False,False,False,False,everyone,False,,True,4164001953,1.509,2.1,,,False,,,False,False,63.5,40.8,0,0,False,5492162,1,a3890712113,mx_jD~mfsNFATBFh@GLUAi@?c@DeA?yADwALsASAiB@g@BOAYDsAIaBHqB?eBCY@UBIIcCBaAEm@ByAJkAEsAKYuB\{ADwDAsAC{A?uDYq@?qA]o@yAc@{Ai@}AcAiDMu@cAuC_@aBWcBc@iE[cBk@gEQaBKeBQcBYcBMeBBkEXiB^_Bt@qAh@{Ar@qA~@kAdAaAlAs@lAy@pAm@rAc@rAk@vCa@pGcApBMnA@xAAx@BrAh@rA^l@Tz@lAhAdCh@|Ar@rCpAxDn@vA|AdEh@|@\^Zh@X`@l@vAd@|Al@tAv@nALd@LjAOdBi@fD]dBc@~Ag@zAg@zAm@xA_Aj@YTcGlFoC~Bu@`@aDrAa@R]Le@XsAd@wAXuBBwDCyACm@I|CBj@|@DvFCdCEdBDfB?fBHdAF@N`@xAFjBMn@FpADLlEHhAxA?vAQxAEj@@zACPk@,2,,,
2,Stadiums!!! 🐊🐊,2198.2,1131,1328,77.0,Run,0.0,3882854349,garmin_push_5354420935,4155320136,2020-08-08T13:35:23Z,2020-08-08T09:35:23Z,(GMT-05:00) America/New_York,-14400.0,"[29.649099, -82.34904]","[29.649923, -82.348835]",,,United States,29.649099,-82.34904,0,15,1,3,0,False,False,False,False,everyone,False,g5735940,False,4155320136,1.944,5.0,73.7,30.0,True,133.9,163.0,False,True,37.0,26.4,0,0,False,5492162,1,a3882854349,yy}sDnxruN@AOAGCXYEWEIFGCCBME]GEOCC?EH_@@gA[a@?YGk@eCi@pIE@@FvIsDkCENFBD_@TLMAFG@KWHw@BGBQMGGRE~@ADIBSYCM@[A@EEC@KJ?f@EBUMCG@]AQGGEDCHGl@EBYE@_ASSCXEJ@nBP@CCUvAIH@JDFB@PUBF@ICQBED?JALBJLBLAHILPK@GC[PCJ@BHBh@CJEBZe@B??IDGFCTGDD@f@C?@FH[ABG?@CFOJATVfAE@DYIJOEC?IRKGG?BEKFACMLIGEF?@A@UGGBCQCIIIFOOMAFNAHEBMEOS@WAW_@BCFBL?XMAKKBo@G]UF?ECEKNIBAUOMG?GH?EMHIABCAC@AGJ@BGCGHi@N?ND?EG?DUHALDBVdEm@b@@CZK?E|DNSq@?]]Q?DDTC\fABAUcAq@UUKQHK@EF@FF^n@,2,,,
2,Lake run with my ladies,3581.3,1385,1385,6.0,Run,0.0,3875513649,garmin_push_5346803696,4147272996,2020-08-06T22:08:33Z,2020-08-06T18:08:33Z,(GMT-05:00) America/New_York,-14400.0,"[28.022795, -81.952729]","[28.017341, -81.945197]",,,United States,28.022795,-81.952729,0,11,0,4,0,False,False,False,False,everyone,False,g5735940,False,4147272996,2.586,3.3,84.0,30.0,True,149.5,162.0,False,True,54.0,46.8,0,0,False,5492162,1,a3875513649,me`jDpkesNk@Vy@N}@D{C?[DSEoAGgA@oCQaA?c@Es@?a@ESIUUMWIYc@y@g@sBaAqC]}A?QEQOY_AsCa@oBM_A?[Gi@s@iFUoBi@wDEoAI_Aa@kCMi@Iy@C}@D_A?_@JaBJe@HUFg@XaAVo@\]^wARe@~@iAV_@pAyAVS`Ai@dAw@\G`FsBzCk@fDc@rB_@vAS|@@pBT^Ez@LXH~Bv@b@Xt@~@d@r@`@`AjBlGj@`BVbAXl@Vp@v@fBf@zArCrEz@zBLd@FJNLXl@PRXl@,2,,,
